Sector_12,Fiscal_Year,Year_End,Budget_Amount,Split,z_Sector_Share_GDP,z_Sector_Share_Lag1,z_Sector_Share_Growth,z_Share_Log,z_Share_Log_Diff1,z_Share_LogDiff1_MA3,z_Budget_Lag1,z_Budget_Lag2,z_Budget_Growth_Lag1,z_GDP_Growth_Rate,z_Inflation_CPI,z_Exchange_Rate_USD,z_Fiscal_Deficit_GDP,z_Global_GDP_Growth,z_Election_Year,z_High_Inflation,z_GDP_Growth_Lag1,z_Inflation_Lag1,z_Inflation_x_Election,z_GDPGrowth_x_Election,z_Trend
energy and natural resources,15-16,2016,95909.92,train,-0.36783433252085485,-0.3731955163365951,0.43806284840351695,-0.029776417189720728,0.47025327851734255,0.03714762244043546,0.005655907592099746,-0.0017205981293990484,-0.3328396262862417,0.7983531554316704,-0.6956457004785462,0.4473809662623273,-0.6683792008427396,0.0,-0.3779644730092272,-1.1338934190276817,0.6455779678831152,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,0.10846522890932808
energy and natural resources,16-17,2017,101509.17,train,-0.34962880875154373,-0.35451716829870494,0.4230788209170192,-0.001627538015512325,0.4550660466177448,0.3410026489002792,0.04005409263258261,0.06359471351971993,-0.29483194221260334,-0.02530544719826005,-0.849167510239329,0.5721593734831757,-0.904712177936305,0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.8281104128748196,-0.6638606131072254,-0.34221429324236174,-0.3703599479409377,0.32539568672798425
energy and natural resources,17-18,2018,107896.06,train,-0.34962880875154373,-0.33583882026081474,-0.14631422356995583,-0.001627538015512325,-0.12957746601061873,0.3410026489002792,0.09447738666703406,0.0991749450445047,-0.2862349858980214,-0.21785906394139185,-1.1945915822010897,0.36910382881322434,-0.904712177936305,0.16760691988765133,-0.3779644730092272,-1.1338934190276817,-0.19732284994554286,-0.8177993060016547,-0.34221429324236174,-0.3703599479409377,0.5423261445466404
energy and natural resources,18-19,2019,110532.9,train,-0.34962880875154373,-0.33583882026081474,-0.14631422356995583,-0.001627538015512325,-0.12957746601061873,0.029254407770254915,0.15655634231925492,0.15546842098831684,-0.35911744521232225,-1.6738079229948941,-1.2713524870814812,0.7930404048989641,-0.9637954222096964,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,-0.4370470303939875,-1.1641613650141203,-0.34221429324236174,-0.3703599479409377,0.7592566023652966
energy and natural resources,19-20,2020,121172.29,train,-0.3314232849822326,-0.33583882026081474,0.40884399480484135,0.025826235578678924,0.4406289187508144,0.021751042428375528,0.18218576030234243,0.21968063486888556,-0.2230963446375879,-0.5990549733594107,-0.7340261529187421,1.1503251609785363,-0.25479649092900036,-3.4638763443447904,2.6457513110645903,0.8819171036881969,-2.2496650061812344,-1.2411307114613348,1.1947481465829826,2.0280052408839904,0.9761870601839528
energy and natural resources,20-21,2021,120093.16,train,-0.3314232849822326,-0.31716047222292465,-0.14631422356995583,0.025826235578678924,-0.12957746601061873,0.021751042428375528,0.285597940561699,0.24619077267442763,-0.4222719597737521,1.606431268120965,-0.1966998187560028,1.049572409806423,2.463032745647001,1.6202002255806283,-0.3779644730092272,-1.1338934190276817,-0.9116258958610451,-0.7023452863308329,-0.34221429324236174,-0.3703599479409377,1.193117518002609
energy and natural resources,21-22,2022,127492.48,train,-0.3132177612129214,-0.31716047222292465,0.39530355045423815,0.05261840764247451,0.4268876596300876,0.31096099998933235,0.27510906985733735,0.35315657077628687,-0.28870888134301137,0.4336121919431219,-0.46536298583737246,1.1534252456299854,0.9859516388122181,0.05586897329588378,-0.3779644730092272,0.8819171036881969,1.8341463761524435,-0.16355986120033086,-0.34221429324236174,-0.3703599479409377,1.4100479758212652
energy and natural resources,22-23,2023,167959.67,val,-0.3132177612129214,-0.2984821241850344,-0.14631422356995583,0.05261840764247451,-0.12957746601061873,0.014609338871368057,0.34702858908134004,0.342307264405747,0.19576828452644648,1.3251898153438886,-0.004797556555024525,1.6788895940507014,0.8087019059920443,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.4329525737655819,-0.34221429324236174,-0.3703599479409377,1.6269784336399213
food distribution,05-06,2006,26909.99,train,-0.8047669029843224,-0.33583882026081474,-0.14631422356995583,-1.0921344314514718,-0.12957746601061873,0.021751042428375528,-0.35158124794100204,-0.3252125644467319,-0.186288480180906,0.6880903780846179,-0.9643088675599158,-1.1948888778431248,-0.6092959565693482,0.4469517863670697,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,-1.6269784336399213
food distribution,06-07,2007,24967.5,train,-0.8047669029843224,-0.8027975212080687,-0.14631422356995583,-1.0921344314514718,-0.12957746601061873,-0.2746006186895888,-0.6306077779298263,-0.3252125644467319,-0.5421225489004874,0.46261942591851407,-0.04317800899522038,-1.1166117403940212,-0.9637954222096964,0.5586897329588373,-0.3779644730092272,0.8819171036881969,0.6908361597053615,-0.9332533256724765,-0.34221429324236174,-0.3703599479409377,-1.4100479758212652
food distribution,07-08,2008,26592.94,train,-0.8047669029843224,-0.8027975212080687,-0.14631422356995583,-1.0921344314514718,-0.12957746601061873,-0.2746006186895888,-0.6494882895035159,-0.5945333015206106,-0.2821005793584375,-2.116238726223137,-0.1966998187560028,-1.5072224064766773,-1.3773781321234355,-0.16760691988765108,-0.3779644730092272,0.8819171036881969,0.41013076378930347,-0.009621168305901958,-0.34221429324236174,-0.3703599479409377,-1.193117518002609
food distribution,09-10,2010,54079.5,train,-0.8047669029843224,-0.8027975212080687,-0.14631422356995583,-1.0921344314514718,-0.12957746601061873,-0.2746006186895888,-0.6336894237526816,-0.6140626159977451,1.5522445532317835,0.9343848380251348,2.1445077800959322,-0.9507572115414648,0.8087019059920443,0.7262966528464884,2.6457513110645903,0.8819171036881969,0.5512660989376004,0.9524956622842801,3.596251958810083,3.1570340302891373,-0.9761870601839528
food distribution,10-11,2011,57017.97,train,-0.8047669029843224,-0.8027975212080687,-0.14631422356995583,-1.0921344314514718,-0.12957746601061873,-0.2746006186895888,-0.3665270114875404,-0.5977208438786024,-0.30249164247020405,-0.9014786870653145,1.4536596361724103,-1.093361105508149,0.8677851502654353,0.0,-0.3779644730092272,0.8819171036881969,0.9974662742515673,2.1840052054397137,-0.34221429324236174,-0.3703599479409377,-0.7592566023652966
food distribution,11-12,2012,62796.66,train,-0.7865613792150111,-0.8027975212080687,1.3341076920961743,-1.0203791264617639,1.3607580212133477,0.49996699238102577,-0.33796582618211296,-0.3213777614768255,-0.21344987906144083,-0.7802228229941246,0.6476701349283016,-0.9120061533983441,0.5132856846250875,0.11173794659176756,-0.3779644730092272,0.8819171036881969,-1.2881354527448101,1.4912810874147822,-0.34221429324236174,-0.3703599479409377,-0.5423261445466404
food distribution,12-13,2013,77539.99,train,-0.7865613792150111,-0.7841191731701784,-0.14631422356995583,-1.0203791264617639,-0.12957746601061873,0.49996699238102577,-0.28179842072532063,-0.2918351101830605,0.039267607532827986,-0.2560532336312214,1.338518278851823,-0.5020199582441278,0.5132856846250875,0.05586897329588378,-0.3779644730092272,0.8819171036881969,-1.1371750961922198,0.6831029497190294,-0.34221429324236174,-0.3703599479409377,-0.32539568672798425
food distribution,13-14,2014,92310.56,train,-0.7865613792150111,-0.7841191731701784,-0.14631422356995583,-1.0203791264617639,-0.12957746601061873,0.49996699238102577,-0.13849698149025355,-0.23373758881827988,-0.044616257753029916,0.3213398045398408,1.0314746593302582,0.06297046948257104,-0.31387973520239154,0.16760691988765133,-0.3779644730092272,0.8819171036881969,-0.48459776551737643,1.37582706774396,-0.34221429324236174,-0.3703599479409377,-0.10846522890932808
food distribution,15-16,2016,125972.28,train,-0.7865613792150111,-0.7841191731701784,-0.14631422356995583,-1.0203791264617639,-0.12957746601061873,-0.2746006186895888,0.0050692236562298485,-0.08551179202644454,0.2852577898265787,0.7983531554316704,-0.6956457004785462,0.4473809662623273,-0.6683792008427396,0.0,-0.3779644730092272,-1.1338934190276817,0.6455779678831152,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,0.10846522890932808
food distribution,16-17,2017,142027.63,train,-0.7865613792150111,-0.7841191731701784,-0.14631422356995583,-1.0203791264617639,-0.12957746601061873,-0.2746006186895888,0.3322526295169032,0.06298786899447663,-0.16401093703928638,-0.02530544719826005,-0.849167510239329,0.5721593734831757,-0.904712177936305,0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.8281104128748196,-0.6638606131072254,-0.34221429324236174,-0.3703599479409377,0.32539568672798425
food distribution,17-18,2018,155031.69,train,-0.7865613792150111,-0.7841191731701784,-0.14631422356995583,-1.0203791264617639,-0.12957746601061873,-0.2746006186895888,0.4883065713619772,0.4014144841746061,-0.23198933857729628,-0.21785906394139185,-1.1945915822010897,0.36910382881322434,-0.904712177936305,0.16760691988765133,-0.3779644730092272,-1.1338934190276817,-0.19732284994554286,-0.8177993060016547,-0.34221429324236174,-0.3703599479409377,0.5423261445466404
food distribution,18-19,2019,177344.27000000002,train,-0.7865613792150111,-0.7841191731701784,-0.14631422356995583,-1.0203791264617639,-0.12957746601061873,-0.2746006186895888,0.6147027460320935,0.5628310058506314,-0.13281432769113594,-1.6738079229948941,-1.2713524870814812,0.7930404048989641,-0.9637954222096964,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,-0.4370470303939875,-1.1641613650141203,-0.34221429324236174,-0.3703599479409377,0.7592566023652966
food distribution,19-20,2020,195709.31000000003,train,-0.7865613792150111,-0.7841191731701784,-0.14631422356995583,-1.0203791264617639,-0.12957746601061873,-0.2746006186895888,0.8315753811184393,0.6935706118303412,-0.20926925600980148,-0.5990549733594107,-0.7340261529187421,1.1503251609785363,-0.25479649092900036,-3.4638763443447904,2.6457513110645903,0.8819171036881969,-2.2496650061812344,-1.2411307114613348,1.1947481465829826,2.0280052408839904,0.9761870601839528
food distribution,20-21,2021,125768.37,train,-0.750150331676389,-0.7841191731701784,2.629476868304041,-0.8894254340441459,2.5902902151452367,1.1389880868610192,1.0100789256778826,0.9178957777854931,-1.082267428977861,1.606431268120965,-0.1966998187560028,1.049572409806423,2.463032745647001,1.6202002255806283,-0.3779644730092272,-1.1338934190276817,-0.9116258958610451,-0.7023452863308329,-0.34221429324236174,-0.3703599479409377,1.193117518002609
food distribution,21-22,2022,258257.06,train,-0.750150331676389,-0.7467624770943982,-0.14631422356995583,-0.8894254340441459,-0.12957746601061873,1.1389880868610192,0.33027067588265485,1.1025333520047453,1.589803490241771,0.4336121919431219,-0.46536298583737246,1.1534252456299854,0.9859516388122181,0.05586897329588378,-0.3779644730092272,0.8819171036881969,1.8341463761524435,-0.16355986120033086,-0.34221429324236174,-0.3703599479409377,1.4100479758212652
food distribution,22-23,2023,220626.45,val,-0.7683558554457001,-0.7467624770943982,-1.379999153291731,-0.9529753782560811,-1.4494901481981595,0.45299381119081156,1.6180272382989227,0.3993644234200939,-0.6813795045389749,1.3251898153438886,-0.004797556555024525,1.6788895940507014,0.8087019059920443,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.4329525737655819,-0.34221429324236174,-0.3703599479409377,1.6269784336399213
governance and administration,05-06,2006,4849.17,train,-0.11295699975049882,-0.33583882026081474,-0.14631422356995583,0.3112528394546728,-0.12957746601061873,0.021751042428375528,-0.35158124794100204,-0.3252125644467319,-0.186288480180906,0.6880903780846179,-0.9643088675599158,-1.1948888778431248,-0.6092959565693482,0.4469517863670697,-0.3779644730092272,-1.1338934190276817,0.3740175216210012,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,-1.6269784336399213
governance and administration,06-07,2007,5064.3,train,-0.11295699975049882,-0.09302029576824275,-0.14631422356995583,0.3112528394546728,-0.12957746601061873,-0.2746006186895888,-0.8450333694824641,-0.3252125644467319,-0.3213783106329038,0.46261942591851407,-0.04317800899522038,-1.1166117403940212,-0.9637954222096964,0.5586897329588373,-0.3779644730092272,0.8819171036881969,0.6908361597053615,-0.9332533256724765,-0.34221429324236174,-0.3703599479409377,-1.4100479758212652
governance and administration,07-08,2008,5823.700000000001,train,-0.1311625235198099,-0.09302029576824275,-0.5653015581924418,0.2900746498163932,-0.5694419133516767,-0.6175147716698217,-0.8429423602855838,-0.8163273346448272,-0.121395534962547,-2.116238726223137,-0.1966998187560028,-1.5072224064766773,-1.3773781321234355,-0.16760691988765108,-0.3779644730092272,0.8819171036881969,0.41013076378930347,-0.009621168305901958,-0.34221429324236174,-0.3703599479409377,-1.193117518002609
governance and administration,09-10,2010,8884.45,train,-0.1311625235198099,-0.11169864380613284,-0.14631422356995583,0.2900746498163932,-0.12957746601061873,-0.5032100540097441,-0.8355611843263461,-0.8141644707827399,0.5900231003951343,0.9343848380251348,2.1445077800959322,-0.9507572115414648,0.8087019059920443,0.7262966528464884,2.6457513110645903,0.8819171036881969,0.5512660989376004,0.9524956622842801,3.596251958810083,3.1570340302891373,-0.9761870601839528
governance and administration,10-11,2011,8025.030000000001,train,-0.1311625235198099,-0.11169864380613284,-0.14631422356995583,0.2900746498163932,-0.12957746601061873,-0.5032100540097441,-0.8058114683436792,-0.8065296508279726,-0.5886171911242022,-0.9014786870653145,1.4536596361724103,-1.093361105508149,0.8677851502654353,0.0,-0.3779644730092272,0.8819171036881969,0.9974662742515673,2.1840052054397137,-0.34221429324236174,-0.3703599479409377,-0.7592566023652966
governance and administration,11-12,2012,9554.5,train,-0.14936804728912115,-0.11169864380613284,-0.5733590069351877,0.26848520759749617,-0.5779835022306371,-0.5076493484836664,-0.8141648134093734,-0.7757576266291919,-0.04443113366736063,-0.7802228229941246,0.6476701349283016,-0.9120061533983441,0.5132856846250875,0.11173794659176756,-0.3779644730092272,0.8819171036881969,-1.2881354527448101,1.4912810874147822,-0.34221429324236174,-0.3703599479409377,-0.5423261445466404
governance and administration,12-13,2013,12349.48,train,-0.14936804728912115,-0.1303769918440231,-0.14631422356995583,0.26848520759749617,-0.12957746601061873,-0.5076493484836664,-0.7992987517891792,-0.7843980229493474,0.14864883806252815,-0.2560532336312214,1.338518278851823,-0.5020199582441278,0.5132856846250875,0.05586897329588378,-0.3779644730092272,0.8819171036881969,-1.1371750961922198,0.6831029497190294,-0.34221429324236174,-0.3703599479409377,-0.32539568672798425
governance and administration,13-14,2014,14822.97,train,-0.14936804728912115,-0.1303769918440231,-0.14631422356995583,0.26848520759749617,-0.12957746601061873,-0.5076493484836664,-0.7721322529973034,-0.7690211094963345,-0.02605252839682013,0.3213398045398408,1.0314746593302582,0.06297046948257104,-0.31387973520239154,0.16760691988765133,-0.3779644730092272,0.8819171036881969,-0.48459776551737643,1.37582706774396,-0.34221429324236174,-0.3703599479409377,-0.10846522890932808
governance and administration,15-16,2016,19136.36,train,-0.16757357105843224,-0.1303769918440231,-0.5817324340599923,0.24646822400089385,-0.5868634043862009,-0.5122644735062785,-0.7480905557054739,-0.7409210712066643,0.1457385480317786,0.7983531554316704,-0.6956457004785462,0.4473809662623273,-0.6683792008427396,0.0,-0.3779644730092272,-1.1338934190276817,0.6455779678831152,-0.27901388087115264,-0.34221429324236174,-0.3703599479409377,0.10846522890932808
governance and administration,16-17,2017,21067.06,train,-0.16757357105843224,-0.1490553398819132,-0.14631422356995583,0.24646822400089385,-0.12957746601061873,-0.5122644735062785,-0.7061654956964973,-0.7160532139378765,-0.21431519096955345,-0.02530544719826005,-0.849167510239329,0.5721593734831757,-0.904712177936305,0.27934486647941864,-0.3779644730092272,-1.1338934190276817,0.8281104128748196,-0.6638606131072254,-0.34221429324236174,-0.3703599479409377,0.32539568672798425
governance and administration,17-18,2018,20831.13,train,-0.16757357105843224,-0.1490553398819132,-0.14631422356995583,0.24646822400089385,-0.12957746601061873,-0.5122644735062785,-0.6873995799412952,-0.6726874567023039,-0.4266153848715074,-0.21785906394139185,-1.1945915822010897,0.36910382881322434,-0.904712177936305,0.16760691988765133,-0.3779644730092272,-1.1338934190276817,-0.19732284994554286,-0.8177993060016547,-0.34221429324236174,-0.3703599479409377,0.5423261445466404
governance and administration,18-19,2019,66410.34,train,-0.16757357105843224,-0.1490553398819132,-0.14631422356995583,0.24646822400089385,-0.12957746601061873,-0.2746006186895888,-0.6896927598781702,-0.6532766759718993,3.738738750376322,-1.6738079229948941,-1.2713524870814812,0.7930404048989641,-0.9637954222096964,-0.27934486647941864,-0.3779644730092272,-1.1338934190276817,-0.4370470303939875,-1.1641613650141203,-0.34221429324236174,-0.3703599479409377,0.7592566023652966
governance and administration,19-20,2020,68254.9,train,-0.16757357105843224,-0.1490553398819132,-0.14631422356995583,0.24646822400089385,-0.12957746601061873,-0.2746006186895888,-0.24667436497027911,-0.6556486578943752,-0.35279812573562436,-0.5990549733594107,-0.7340261529187421,1.1503251609785363,-0.25479649092900036,-3.4638763443447904,2.6457513110645903,0.8819171036881969,-2.2496650061812344,-1.2411307114613348,1.1947481465829826,2.0280052408839904,0.9761870601839528
governance and administration,20-21,2021,81494.2,train,-0.11295699975049882,-0.1490553398819132,1.1860655005295626,0.3112528394546728,1.215978955926042,0.4247214012413337,-0.22874570823157525,-0.1974065430266766,-0.03802742788672389,1.606431268120965,-0.1966998187560028,1.049572409806423,2.463032745647001,1.6202002255806283,-0.3779644730092272,-1.1338934190276817,-0.9116258958610451,-0.7023452863308329,-0.34221429324236174,-0.3703599479409377,1.193117518002609
governance and administration,21-22,2022,77450.87,train,-0.09475147598118758,-0.09302029576824275,0.27267311105253234,0.3320351518094316,0.30206473261584565,0.6490575117973121,-0.1000630602500932,-0.1788617925713624,-0.49937531567783844,0.4336121919431219,-0.46536298583737246,1.1534252456299854,0.9859516388122181,0.05586897329588378,-0.3779644730092272,0.8819171036881969,1.8341463761524435,-0.16355986120033086,-0.34221429324236174,-0.3703599479409377,1.4100479758212652
